Day,Paikka,Rata_nro,arvo1,arvo2,arvo3,Voitto,Luku,V_summa 
8/5/2020,1,15,"0,00","0,00","0,00", ,0,
8/5/2020,1,16,"0,00","0,00","0,00", ,0,
8/5/2020,1,1,"0,51","0,14","0,38", ,5,
8/5/2020,1,2,"0,77","0,49","0,98", ,11,
8/5/2020,1,3,"0,15","0,40","0,25", ,2,
8/5/2020,1,4,"0,04","0,40","0,14", ,2,
8/5/2020,1,5,"0,15","0,36","0,29",1,2,
8/5/2020,1,6,"0,00","0,00","0,00", ,0,
8/5/2020,1,7,"0,69","0,15","0,61", ,6,
8/5/2020,1,8,"0,00","0,00","0,00", ,0,
8/5/2020,1,9,"7,28","0,25","0,45", ,3,
8/5/2020,1,10,"0,72","0,11","0,49", ,5,
8/5/2020,1,11,"0,59","0,19","0,48", ,9,
8/5/2020,1,12,"0,00","0,00","0,00", ,0,
8/5/2020,1,13,"0,00","0,00","0,00", ,0,
8/5/2020,1,14,"0,00","0,00","0,00", ,0,
8/5/2020,1,15,"0,00","0,00","0,00", ,0,
8/5/2020,1,16,"0,00","0,00","0,00", ,0,
8/5/2020,1,1,"0,15","0,47","0,26", ,2,
8/5/2020,1,2,"0,25","0,27","0,36", ,9,
8/5/2020,1,3,"0,36","0,21","0,46", ,10,
8/5/2020,1,4,"0,15","0,47","0,25", ,2,
8/5/2020,1,5,"0,17","0,44","0,27", ,2,
8/5/2020,1,6,"0,52","0,17","0,65", ,10,
8/5/2020,1,7,"0,00","0,00","0,00", ,0,
8/5/2020,1,8,"0,29","0,28","0,34", ,4,
8/5/2020,1,9,"0,27","0,45","0,33", ,2,
8/5/2020,1,10,"0,42","0,31","0,54", ,4,
8/5/2020,1,11,"0,73","0,08","0,55", ,7,
8/5/2020,1,12,"0,65","0,12","0,54",1,8,
8/5/2020,1,13,"0,00","0,00","0,00", ,0,
8/5/2020,1,14,"0,00","0,00","0,00", ,0,
8/5/2020,1,15,"0,00","0,00","0,00", ,0,
8/5/2020,1,16,"0,00","0,00","0,00", ,0,
8/5/2020,1,1,"0,00","0,00","0,00", ,0,
8/5/2020,1,2,"0,00","0,00","0,00", ,0,
8/5/2020,1,3,"0,00","0,00","0,00", ,0,
8/5/2020,1,4,"0,00","0,00","0,00", ,0,
8/5/2020,1,5,"0,00","0,00","0,00", ,0,
8/5/2020,1,6,"0,00","0,00","0,00", ,0,
8/5/2020,1,7,"0,00","0,00","0,00", ,0,
8/5/2020,1,8,"0,00","0,00","0,00", ,0,
8/5/2020,1,9,"0,00","0,00","0,00", ,0,
8/5/2020,1,10,"0,00","0,00","0,00", ,0,
8/5/2020,1,11,"0,00","0,00","0,00", ,0,
8/5/2020,1,12,"0,00","0,00","0,00", ,0,
8/5/2020,1,13,"0,00","0,00","0,00", ,0,
8/5/2020,1,14,"0,00","0,00","0,00", ,0,
8/5/2020,1,15,"0,00","0,00","0,00", ,0,
8/5/2020,1,16,"0,00","0,00","0,00", ,0,"103,64"
8/10/2020,1,1,"0,00","0,00","0,00", ,0,
8/10/2020,1,2,"0,00","0,00","0,00", ,0,
8/10/2020,1,3,"0,00","0,00","0,00", ,0,
8/10/2020,1,4,"0,00","0,00","0,00", ,0,
8/10/2020,1,5,"0,00","0,00","0,00", ,0,
8/10/2020,1,6,"0,00","0,00","0,00", ,0,
8/10/2020,1,7,"0,00","0,00","0,00", ,0,
8/10/2020,1,8,"0,00","0,00","0,00", ,0,
8/10/2020,1,9,"0,00","0,00","0,00", ,0,
8/10/2020,1,10,"0,00","0,00","0,00", ,0,
8/10/2020,1,11,"0,00","0,00","0,00", ,0,
8/10/2020,1,12,"0,00","0,00","0,00", ,0,
8/10/2020,1,13,"0,00","0,00","0,00", ,0,
8/10/2020,1,14,"0,00","0,00","0,00", ,0,
8/10/2020,1,15,"0,00","0,00","0,00", ,0,
8/10/2020,1,16,"0,00","0,00","0,00", ,0,
8/10/2020,1,1,"0,00","0,00","0,00", ,0,
8/10/2020,1,2,"0,00","0,00","0,00", ,0,
8/10/2020,1,3,"0,00","0,00","0,00", ,0,
8/10/2020,1,4,"0,00","0,00","0,00", ,0,
8/10/2020,1,5,"0,00","0,00","0,00", ,0,
8/10/2020,1,6,"0,00","0,00","0,00", ,0,
8/10/2020,1,7,"0,00","0,00","0,00", ,0,
8/10/2020,1,8,"0,00","0,00","0,00", ,0,
8/10/2020,1,9,"0,00","0,00","0,00", ,0,
8/10/2020,1,10,"0,00","0,00","0,00", ,0,
8/10/2020,1,11,"0,00","0,00","0,00", ,0,
8/10/2020,1,12,"0,00","0,00","0,00", ,0,
8/10/2020,1,13,"0,00","0,00","0,00", ,0,
8/10/2020,1,14,"0,00","0,00","0,00", ,0,
8/10/2020,1,15,"0,00","0,00","0,00", ,0,
8/10/2020,1,16,"0,00","0,00","0,00", ,0,
8/10/2020,1,1,"0,00","0,00","0,00", ,0,
8/10/2020,1,2,"0,00","0,00","0,00", ,0,
8/10/2020,1,3,"0,00","0,00","0,00", ,0,
8/10/2020,1,4,"0,00","0,00","0,00", ,0,
8/10/2020,1,5,"0,00","0,00","0,00", ,0,
8/10/2020,1,6,"0,00","0,00","0,00", ,0,
8/10/2020,1,7,"0,00","0,00","0,00", ,0,
8/10/2020,1,8,"0,00","0,00","0,00", ,0,
8/10/2020,1,9,"0,00","0,00","0,00", ,0,
8/10/2020,1,10,"0,00","0,00","0,00", ,0,
8/10/2020,1,11,"0,00","0,00","0,00", ,0,
8/10/2020,1,12,"0,00","0,00","0,00", ,0,
8/10/2020,1,13,"0,00","0,00","0,00", ,0,
8/10/2020,1,14,"0,00","0,00","0,00", ,0,
8/10/2020,1,15,"0,00","0,00","0,00", ,0,
8/10/2020,1,16,"0,00","0,00","0,00", ,0,
8/10/2020,1,1,"0,00","0,00","0,00", ,0,
8/10/2020,1,2,"0,00","0,00","0,00", ,0,
8/10/2020,1,3,"0,00","0,00","0,00", ,0,
8/10/2020,1,4,"0,00","0,00","0,00", ,0,
8/10/2020,1,5,"0,00","0,00","0,00", ,0,
8/10/2020,1,6,"0,00","0,00","0,00", ,0,
8/10/2020,1,7,"0,00","0,00","0,00", ,0,
8/10/2020,1,8,"0,00","0,00","0,00", ,0,
8/10/2020,1,9,"0,00","0,00","0,00", ,0,
8/10/2020,1,10,"0,00","0,00","0,00", ,0,
8/10/2020,1,11,"0,00","0,00","0,00", ,0,
8/10/2020,1,12,"0,00","0,00","0,00", ,0,
8/10/2020,1,13,"0,00","0,00","0,00", ,0,
8/10/2020,1,14,"0,00","0,00","0,00", ,0,
8/10/2020,1,15,"0,00","0,00","0,00", ,0,
8/10/2020,1,16,"0,00","0,00","0,00", ,0,
8/10/2020,1,1,"0,00","0,00","0,00", ,0,
8/10/2020,1,2,"0,00","0,00","0,00", ,0,
8/10/2020,1,3,"0,00","0,00","0,00", ,0,
8/10/2020,1,4,"0,00","0,00","0,00", ,0,
8/10/2020,1,5,"0,00","0,00","0,00", ,0,
8/10/2020,1,6,"0,00","0,00","0,00", ,0,
8/10/2020,1,7,"0,00","0,00","0,00", ,0,
8/10/2020,1,8,"0,00","0,00","0,00", ,0,
8/10/2020,1,9,"0,00","0,00","0,00", ,0,
8/10/2020,1,10,"0,00","0,00","0,00", ,0,
8/10/2020,1,11,"0,00","0,00","0,00", ,0,
8/10/2020,1,12,"0,00","0,00","0,00", ,0,
8/10/2020,1,13,"0,00","0,00","0,00", ,0,
8/10/2020,1,14,"0,00","0,00","0,00", ,0,
8/10/2020,1,15,"0,00","0,00","0,00", ,0,
8/10/2020,1,16,"0,00","0,00","0,00", ,0,"0,00"
8/19/2020,1,1,"0,75","0,26","0,66",1,4,
8/19/2020,1,2,"0,00","0,00","0,00", ,0,
8/19/2020,1,3,"0,56","0,29","0,43", ,4,
8/19/2020,1,4,"0,60","0,21","0,46", ,4,
8/19/2020,1,5,"0,00","0,00","0,00", ,0,
8/19/2020,1,6,"0,74","0,06","0,85", ,8,
8/19/2020,1,7,"0,97","0,51","1,05", ,11,
8/19/2020,1,8,"0,00","0,00","0,00", ,0,
8/19/2020,1,9,"0,62","0,26","0,62", ,8,
8/19/2020,1,10,"0,00","0,00","0,00", ,0,
8/19/2020,1,11,"0,73","0,40","0,30", ,2,
8/19/2020,1,12,"0,23","0,11","0,43", ,1,
8/19/2020,1,13,"0,00","0,00","0,00", ,0,
8/19/2020,1,14,"0,00","0,00","0,00", ,0,
8/19/2020,1,15,"0,00","0,00","0,00", ,0,
8/19/2020,1,16,"0,00","0,00","0,00", ,0,
8/19/2020,1,1,"0,55","0,09","0,48", ,7,
8/19/2020,1,2,"0,30","0,06","0,46", ,1,
8/19/2020,1,3,"0,55","0,11","0,52", ,7,
8/19/2020,1,4,"0,73","0,44","0,80", ,11,
8/19/2020,1,5,"0,39","0,08","0,37", ,7,
8/19/2020,1,6,"0,26","0,15","0,34", ,1,
8/19/2020,1,7,"0,82","0,39","0,53", ,4,
8/19/2020,1,8,"0,88","0,45","0,21", ,2,
8/19/2020,1,9,"0,68","0,43","0,50", ,4,
8/19/2020,1,10,"0,66","0,44","0,33", ,3,
8/19/2020,1,11,"0,69","0,23","0,58",1,6,
8/19/2020,1,12,"0,54","0,24","0,47", ,6,
8/19/2020,1,13,"0,00","0,00","0,00", ,0,
8/19/2020,1,14,"0,00","0,00","0,00", ,0,
8/19/2020,1,15,"0,00","0,00","0,00", ,0,
8/19/2020,1,16,"0,00","0,00","0,00", ,0,
8/19/2020,1,1,"0,52","0,23","0,23", ,2,
8/19/2020,1,2,"0,00","0,00","0,00", ,0,
8/19/2020,1,3,"0,00","0,00","0,00", ,0,
8/19/2020,1,4,"0,00","0,00","0,00", ,0,
8/19/2020,1,5,"0,00","0,00","0,00", ,0,
8/19/2020,1,6,"0,82","0,39","0,52", ,2,
8/19/2020,1,7,"0,00","0,00","0,00", ,0,
8/19/2020,1,8,"0,46","0,26","0,36", ,5,
8/19/2020,1,9,"0,00","0,00","0,00", ,0,
8/19/2020,1,10,"0,55","0,22","0,34", ,5,
8/19/2020,1,11,"0,00","0,00","0,00", ,0,
8/19/2020,1,12,"0,14","0,11","0,40", ,1,
8/19/2020,1,13,"0,00","0,00","0,00", ,0,
8/19/2020,1,14,"0,79","0,29","0,63",1,11,
8/19/2020,1,15,"0,59","0,11","0,31", ,5,
8/19/2020,1,16,"0,49","0,11","0,27", ,5,
8/19/2020,1,1,"0,12","0,03","0,23", ,1,
8/19/2020,1,2,"0,81","0,38","0,93",1,11,
8/19/2020,1,3,"0,63","0,10","0,62", ,5,
8/19/2020,1,4,"0,52","0,08","0,54", ,6,
8/19/2020,1,5,"0,51","0,09","0,56", ,6,
8/19/2020,1,6,"0,26","0,15","0,34", ,1,
8/19/2020,1,7,"0,16","0,17","0,35", ,1,
8/19/2020,1,8,"0,00","0,00","0,00", ,0,
8/19/2020,1,9,"0,00","0,00","0,00", ,0,
8/19/2020,1,10,"0,74","0,36","0,77", ,4,
8/19/2020,1,11,"0,00","0,00","0,00", ,0,
8/19/2020,1,12,"0,00","0,00","0,00", ,0,
8/19/2020,1,13,"0,00","0,00","0,00", ,0,
8/19/2020,1,14,"0,00","0,00","0,00", ,0,
8/19/2020,1,15,"0,00","0,00","0,00", ,0,
8/19/2020,1,16,"0,00","0,00","0,00", ,0,
8/19/2020,1,1,"0,00","0,00","0,00", ,0,
8/19/2020,1,2,"0,00","0,00","0,00", ,0,
8/19/2020,1,3,"0,00","0,00","0,00", ,0,
8/19/2020,1,4,"0,00","0,00","0,00", ,0,
8/19/2020,1,5,"0,00","0,00","0,00", ,0,
8/19/2020,1,6,"0,00","0,00","0,00", ,0,
8/19/2020,1,7,"0,00","0,00","0,00", ,0,
8/19/2020,1,8,"0,00","0,00","0,00", ,0,
8/19/2020,1,9,"0,00","0,00","0,00", ,0,
8/19/2020,1,10,"0,00","0,00","0,00", ,0,
8/19/2020,1,11,"0,00","0,00","0,00", ,0,
8/19/2020,1,12,"0,00","0,00","0,00", ,0,
8/19/2020,1,13,"0,00","0,00","0,00", ,0,
8/19/2020,1,14,"0,00","0,00","0,00", ,0,
8/19/2020,1,15,"0,00","0,00","0,00", ,0,
8/19/2020,1,16,"0,00","0,00","0,00", ,0,"154,92"
8/26/2020,1,1,"0,26","0,08","0,26", ,4,
8/26/2020,1,2,"0,03","0,20","0,25", ,1,
8/26/2020,1,3,"0,43","0,08","0,55", ,8,
8/26/2020,1,4,"0,26","0,06","0,26", ,2,
8/26/2020,1,5,"0,76","0,55","0,95",1,11,
8/26/2020,1,6,"0,56","0,09","0,50", ,5,
8/26/2020,1,7,"0,56","0,33","0,57", ,7,
8/26/2020,1,8,"0,29","0,39","0,42", ,3,
8/26/2020,1,9,"0,26","0,25","0,47", ,3,
8/26/2020,1,10,"0,00","0,00","0,00", ,0,
8/26/2020,1,11,"0,00","0,00","0,00", ,0,
8/26/2020,1,12,"0,00","0,00","0,00", ,0,
8/26/2020,1,13,"0,00","0,00","0,00", ,0,
8/26/2020,1,14,"0,00","0,00","0,00", ,0,
8/26/2020,1,15,"0,00","0,00","0,00", ,0,
8/26/2020,1,16,"0,00","0,00","0,00", ,0,
8/26/2020,1,1,"0,00","0,00","0,00", ,0,
8/26/2020,1,2,"0,53","0,19","0,54", ,6,
8/26/2020,1,3,"0,57","0,25","0,59", ,7,
8/26/2020,1,4,"0,46","0,16","0,64", ,10,
8/26/2020,1,5,"0,03","0,20","0,20", ,1,
8/26/2020,1,6,"0,00","0,00","0,00", ,0,
8/26/2020,1,7,"0,60","0,25","0,76",1,9,
8/26/2020,1,8,"0,45","0,35","0,45", ,3,
8/26/2020,1,9,"0,00","0,00","0,00", ,0,
8/26/2020,1,10,"0,00","0,00","0,00", ,0,
8/26/2020,1,11,"0,00","0,00","0,00", ,0,
8/26/2020,1,12,"0,00","0,00","0,00", ,0,
8/26/2020,1,13,"0,00","0,00","0,00", ,0,
8/26/2020,1,14,"0,00","0,00","0,00", ,0,
8/26/2020,1,15,"0,00","0,00","0,00", ,0,
8/26/2020,1,16,"0,00","0,00","0,00", ,0,
8/26/2020,1,1,"0,56","0,05","0,60", ,5,
8/26/2020,1,2,"0,41","0,24","0,46", ,3,
8/26/2020,1,3,"0,12","0,18","0,30", ,1,
8/26/2020,1,4,"0,39","0,15","0,40", ,3,
8/26/2020,1,5,"0,57","0,21","0,65", ,6,
8/26/2020,1,6,"0,00","0,00","0,00", ,0,
8/26/2020,1,7,"0,56","0,23","0,67",1,9,
8/26/2020,1,8,"0,92","0,50","0,97", ,11,
8/26/2020,1,9,"0,15","0,26","0,28", ,1,
8/26/2020,1,10,"0,00","0,00","0,00", ,0,
8/26/2020,1,11,"0,00","0,00","0,00", ,0,
8/26/2020,1,12,"0,00","0,00","0,00", ,0,
8/26/2020,1,13,"0,00","0,00","0,00", ,0,
8/26/2020,1,14,"0,00","0,00","0,00", ,0,
8/26/2020,1,15,"0,00","0,00","0,00", ,0,
8/26/2020,1,16,"0,00","0,00","0,00", ,0,
8/26/2020,1,1,"0,43","0,27","0,50", ,6,
8/26/2020,1,2,"0,31","0,06","0,38", ,2,
8/26/2020,1,3,"0,00","0,00","0,00", ,0,
8/26/2020,1,4,"0,00","0,00","0,00", ,0,
8/26/2020,1,5,"0,39","0,17","0,44", ,3,
8/26/2020,1,6,"0,48","0,33","0,56", ,3,
8/26/2020,1,7,"0,56","0,35","0,61", ,7,
8/26/2020,1,8,"0,95","0,51","1,00",1,11,
8/26/2020,1,9,"0,61","0,26","0,75", ,9,
8/26/2020,1,10,"0,00","0,00","0,00", ,0,
8/26/2020,1,11,"0,00","0,00","0,00", ,0,
8/26/2020,1,12,"0,00","0,00","0,00", ,0,
8/26/2020,1,13,"0,00","0,00","0,00", ,0,
8/26/2020,1,14,"0,00","0,00","0,00", ,0,
8/26/2020,1,15,"0,00","0,00","0,00", ,0,
8/26/2020,1,16,"0,00","0,00","0,00", ,0,
8/26/2020,1,1,"0,00","0,00","0,00", ,0,
8/26/2020,1,2,"0,00","0,00","0,00", ,0,
8/26/2020,1,3,"0,00","0,00","0,00", ,0,
8/26/2020,1,4,"0,00","0,00","0,00", ,0,
8/26/2020,1,5,"0,00","0,00","0,00", ,0,
8/26/2020,1,6,"0,00","0,00","0,00", ,0,
8/26/2020,1,7,"0,00","0,00","0,00", ,0,
8/26/2020,1,8,"0,00","0,00","0,00", ,0,
8/26/2020,1,9,"0,00","0,00","0,00", ,0,
8/26/2020,1,10,"0,00","0,00","0,00", ,0,
8/26/2020,1,11,"0,00","0,00","0,00", ,0,
8/26/2020,1,12,"0,00","0,00","0,00", ,0,
8/26/2020,1,13,"0,00","0,00","0,00", ,0,
8/26/2020,1,14,"0,00","0,00","0,00", ,0,
8/26/2020,1,15,"0,00","0,00","0,00", ,0,
8/26/2020,1,16,"0,00","0,00","0,00", ,0,"29,85"
9/2/2020,1,1,"0,03","0,03","0,14", ,1,
9/2/2020,1,2,"0,00","0,00","0,00", ,0,
9/2/2020,1,3,"0,00","0,00","0,00", ,0,
9/2/2020,1,4,"0,50","0,06","0,49", ,7,
9/2/2020,1,5,"0,16","0,05","0,26", ,1,
9/2/2020,1,6,"0,00","0,00","0,00", ,0,
9/2/2020,1,7,"0,30","0,17","0,37", ,1,
9/2/2020,1,8,"0,50","0,22","0,55", ,9,
9/2/2020,1,9,"0,49","0,28","0,65", ,8,
9/2/2020,1,10,"0,86","0,67","0,93", ,11,
9/2/2020,1,11,"0,00","0,00","0,00", ,0,
9/2/2020,1,12,"0,47","0,27","0,51",1,8,
9/2/2020,1,13,"0,51","0,21","0,57", ,7,
9/2/2020,1,14,"0,24","0,08","0,29", ,1,
9/2/2020,1,15,"0,40","0,44","0,50", ,4,
9/2/2020,1,16,"0,00","0,00","0,00", ,0,
9/2/2020,1,1,"0,53","0,27","0,68", ,6,
9/2/2020,1,2,"0,00","0,00","0,00", ,0,
9/2/2020,1,3,"0,16","0,03","0,27", ,1,
9/2/2020,1,4,"0,00","0,00","0,00", ,0,
9/2/2020,1,5,"0,76","0,56","0,85", ,11,
9/2/2020,1,6,"1,00","0,60","1,12",1,11,
9/2/2020,1,7,"0,00","0,00","0,00", ,0,
9/2/2020,1,8,"0,44","0,27","0,49", ,4,
9/2/2020,1,9,"0,00","0,00","0,00", ,0,
9/2/2020,1,10,"0,00","0,00","0,00", ,0,
9/2/2020,1,11,"0,49","0,20","0,47", ,3,
9/2/2020,1,12,"0,00","0,00","0,00", ,0,
9/2/2020,1,13,"0,00","0,00","0,00", ,0,
9/2/2020,1,14,"0,37","0,08","0,31", ,3,
9/2/2020,1,15,"0,00","0,00","0,00", ,0,
9/2/2020,1,16,"0,00","0,00","0,00", ,0,
9/2/2020,1,1,"0,42","0,18","0,38", ,5,
9/2/2020,1,2,"0,49","0,16","0,47", ,6,
9/2/2020,1,3,"0,42","0,14","0,32", ,2,
9/2/2020,1,4,"0,41","0,19","0,46", ,6,
9/2/2020,1,5,"0,52","0,19","0,52", ,5,
9/2/2020,1,6,"1,02","0,59","1,10",1,11,
9/2/2020,1,7,"0,48","0,21","0,39", ,3,
9/2/2020,1,8,"0,47","0,22","0,48", ,3,
9/2/2020,1,9,"0,42","0,25","0,43", ,9,
9/2/2020,1,10,"0,59","0,30","0,49", ,4,
9/2/2020,1,11,"0,00","0,00","0,00", ,0,
9/2/2020,1,12,"0,00","0,00","0,00", ,0,
9/2/2020,1,13,"0,00","0,00","0,00", ,0,
9/2/2020,1,14,"0,00","0,00","0,00", ,0,
9/2/2020,1,15,"0,00","0,00","0,00", ,0,
9/2/2020,1,16,"0,00","0,00","0,00", ,0,
9/2/2020,1,1,"0,42","0,15","0,38", ,2,
9/2/2020,1,2,"0,82","0,39","1,08", ,11,
9/2/2020,1,3,"0,35","0,25","0,42", ,4,
9/2/2020,1,4,"0,43","0,24","0,63",1,9,
9/2/2020,1,5,"0,16","0,05","0,26", ,1,
9/2/2020,1,6,"0,48","0,19","0,46", ,3,
9/2/2020,1,7,"0,00","0,00","0,00", ,0,
9/2/2020,1,8,"0,00","0,00","0,00", ,0,
9/2/2020,1,9,"0,28","0,12","0,46", ,1,
9/2/2020,1,10,"0,55","0,31","0,42", ,2,
9/2/2020,1,11,"0,15","0,15","0,27", ,1,
9/2/2020,1,12,"0,56","0,26","0,47", ,5,
9/2/2020,1,13,"0,00","0,00","0,00", ,0,
9/2/2020,1,14,"0,00","0,00","0,00", ,0,
9/2/2020,1,15,"0,00","0,00","0,00", ,0,
9/2/2020,1,16,"0,00","0,00","0,00", ,0,
9/2/2020,1,1,"0,00","0,00","0,00", ,0,
9/2/2020,1,2,"0,00","0,00","0,00", ,0,
9/2/2020,1,3,"0,00","0,00","0,00", ,0,
9/2/2020,1,4,"0,00","0,00","0,00", ,0,
9/2/2020,1,5,"0,00","0,00","0,00", ,0,
9/2/2020,1,6,"0,00","0,00","0,00", ,0,
9/2/2020,1,7,"0,00","0,00","0,00", ,0,
9/2/2020,1,8,"0,00","0,00","0,00", ,0,
9/2/2020,1,9,"0,00","0,00","0,00", ,0,
9/2/2020,1,10,"0,00","0,00","0,00", ,0,
9/2/2020,1,11,"0,00","0,00","0,00", ,0,
9/2/2020,1,12,"0,00","0,00","0,00", ,0,
9/2/2020,1,13,"0,00","0,00","0,00", ,0,
9/2/2020,1,14,"0,00","0,00","0,00", ,0,
9/2/2020,1,15,"0,00","0,00","0,00", ,0,
9/2/2020,1,16,"0,00","0,00","0,00", ,0,"29,85"
9/4/2020,1,1,"0,75","0,48","1,01",1,11,
9/4/2020,1,2,"0,15","0,06","0,26", ,1,
9/4/2020,1,3,"0,45","0,28","0,55", ,4,
9/4/2020,1,4,"0,47","0,13","0,57", ,8,
9/4/2020,1,5,"0,35","0,17","0,59", ,9,
9/4/2020,1,6,"0,17","0,06","0,25", ,1,
9/4/2020,1,7,"0,29","0,17","0,46", ,1,
9/4/2020,1,8,"0,28","0,29","0,40", ,2,
9/4/2020,1,9,"0,28","0,12","0,41", ,3,
9/4/2020,1,10,"0,17","0,35","0,31", ,2,
9/4/2020,1,11,"0,27","0,15","0,47", ,1,
9/4/2020,1,12,"0,40","0,34","0,59", ,4,
9/4/2020,1,13,"0,00","0,00","0,00", ,0,
9/4/2020,1,14,"0,00","0,00","0,00", ,0,
9/4/2020,1,15,"0,00","0,00","0,00", ,0,
9/4/2020,1,16,"0,00","0,00","0,00", ,0,
9/4/2020,1,1,"0,44","2,00","0,60",1,9,
9/4/2020,1,2,"0,00","2,00","0,00", ,0,
9/4/2020,1,3,"0,15","3,00","0,30", ,1,
9/4/2020,1,4,"0,15","3,00","0,25", ,1,
9/4/2020,1,5,"0,40","3,00","0,29", ,6,
9/4/2020,1,6,"0,68","4,00","0,62", ,7,
9/4/2020,1,7,"0,50","3,00","0,25", ,2,
9/4/2020,1,8,"0,71","0,00","0,60", ,6,
9/4/2020,1,9,"0,00","1,00","0,00", ,0,
9/4/2020,1,10,"0,00","0,00","0,00", ,0,
9/4/2020,1,11,"0,70","0,00","0,80", ,10,
9/4/2020,1,12,"0,70","1,00","0,62", ,6,
9/4/2020,1,13,"0,90","1,00","1,01", ,11,
9/4/2020,1,14,"0,61","1,00","0,46", ,4,
9/4/2020,1,15,"0,45","0,00","0,31", ,3,
9/4/2020,1,16,"0,82","3,00","0,84", ,11,
9/4/2020,1,1,"0,03","0,03","0,21", ,1,
9/4/2020,1,2,"0,45","0,08","0,45", ,5,
9/4/2020,1,3,"0,03","0,03","0,13", ,1,
9/4/2020,1,4,"0,40","0,21","0,50", ,4,
9/4/2020,1,5,"0,00","0,00","0,00", ,0,
9/4/2020,1,6,"0,00","0,00","0,00", ,0,
9/4/2020,1,7,"0,93","0,48","1,09",1,11,
9/4/2020,1,8,"0,27","0,15","0,33", ,1,
9/4/2020,1,9,"0,27","0,12","0,21", ,1,
9/4/2020,1,10,"0,57","0,24","0,36", ,7,
9/4/2020,1,11,"0,00","0,00","0,00", ,0,
9/4/2020,1,12,"0,00","0,00","0,00", ,0,
9/4/2020,1,13,"0,00","0,00","0,00", ,0,
9/4/2020,1,14,"0,00","0,00","0,00", ,0,
9/4/2020,1,15,"0,00","0,00","0,00", ,0,
9/4/2020,1,16,"0,00","0,00","0,00", ,0,
9/4/2020,1,1,"0,32","0,28","0,48", ,4,
9/4/2020,1,2,"0,81","0,39","0,92", ,11,
9/4/2020,1,3,"0,36","0,17","0,27", ,2,
9/4/2020,1,4,"0,36","0,23","0,47", ,2,
9/4/2020,1,5,"0,48","0,18","0,58", ,9,
9/4/2020,1,6,"0,50","0,35","0,46", ,2,
9/4/2020,1,7,"0,64","0,20","0,73",1,3,
9/4/2020,1,8,"0,00","0,00","0,00", ,0,
9/4/2020,1,9,"0,63","0,36","0,69", ,4,
9/4/2020,1,10,"0,00","0,00","0,00", ,0,
9/4/2020,1,11,"0,00","0,00","0,00", ,0,
9/4/2020,1,12,"0,00","0,00","0,00", ,0,
9/4/2020,1,13,"0,00","0,00","0,00", ,0,
9/4/2020,1,14,"0,00","0,00","0,00", ,0,
9/4/2020,1,15,"0,00","0,00","0,00", ,0,
9/4/2020,1,16,"0,00","0,00","0,00", ,0,
9/4/2020,1,1,"0,00","0,00","0,00", ,0,
9/4/2020,1,2,"0,00","0,00","0,00", ,0,
9/4/2020,1,3,"0,00","0,00","0,00", ,0,
9/4/2020,1,4,"0,00","0,00","0,00", ,0,
9/4/2020,1,5,"0,00","0,00","0,00", ,0,
9/4/2020,1,6,"0,00","0,00","0,00", ,0,
9/4/2020,1,7,"0,00","0,00","0,00", ,0,
9/4/2020,1,8,"0,00","0,00","0,00", ,0,
9/4/2020,1,9,"0,00","0,00","0,00", ,0,
9/4/2020,1,10,"0,00","0,00","0,00", ,0,
9/4/2020,1,11,"0,00","0,00","0,00", ,0,
9/4/2020,1,12,"0,00","0,00","0,00", ,0,
9/4/2020,1,13,"0,00","0,00","0,00", ,0,
9/4/2020,1,14,"0,00","0,00","0,00", ,0,
9/4/2020,1,15,"0,00","0,00","0,00", ,0,
9/4/2020,1,16,"0,00","0,00","0,00", ,0,
9/5/2020,1,1,"0,49","0,24","0,44", ,6,"239,06"
9/5/2020,1,2,"0,00","0,00","0,00", ,0,
9/5/2020,1,3,"0,03","0,03","0,13", ,1,
9/5/2020,1,4,"0,37","0,19","0,25", ,2,
9/5/2020,1,5,"0,00","0,00","0,00", ,0,
9/5/2020,1,6,"0,62","0,06","0,55", ,3,
9/5/2020,1,7,"0,58","0,22","0,57", ,5,
9/5/2020,1,8,"0,26","0,15","0,41", ,1,
9/5/2020,1,9,"0,40","0,12","0,57", ,1,
9/5/2020,1,10,"0,87","0,65","1,09",1,11,
9/5/2020,1,11,"0,48","0,15","0,63", ,1,
9/5/2020,1,12,"0,00","0,00","0,00", ,0,
9/5/2020,1,13,"0,00","0,00","0,00", ,0,
9/5/2020,1,14,"0,00","0,00","0,00", ,0,
9/5/2020,1,15,"0,00","0,00","0,00", ,0,
9/5/2020,1,16,"0,00","0,00","0,00", ,0,
9/5/2020,1,1,"0,72","4,00","0,98",1,11,
9/5/2020,1,2,"0,46","4,00","0,45", ,3,
9/5/2020,1,3,"0,74","4,00","0,84", ,11,
9/5/2020,1,4,"0,00","4,00","0,00", ,0,
9/5/2020,1,5,"0,51","4,00","0,55", ,6,
9/5/2020,1,6,"0,27","4,00","0,36", ,1,
9/5/2020,1,7,"0,32","4,00","0,23", ,3,
9/5/2020,1,8,"0,49","1,00","0,41", ,5,
9/5/2020,1,9,"0,57","1,00","0,47", ,2,
9/5/2020,1,10,"0,00","0,00","0,00", ,0,
9/5/2020,1,11,"0,52","1,00","0,39", ,2,
9/5/2020,1,12,"0,61","0,00","0,55", ,7,
9/5/2020,1,13,"0,00","1,00","0,00", ,0,
9/5/2020,1,14,"0,00","0,00","0,00", ,0,
